Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
30-12-2025 14:14:23;274965810;Acquisto;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;30.0;172.3969;13.73;0.00;-5185.63;-3586.99;CHF
30-12-2025 14:12:50;274966034;Vendita;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;30.0;171.964;13.72;0.00;5145.18;1598.64;CHF
30-12-2025 12:19:42;274957505;Acquisto;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;30.0;168.36;15.90;0.00;-5066.70;-3546.54;CHF
30-12-2025 07:46:18;00000000;Prelevamento;;;;1.0;4000.00;0.00;0.00;-4000.00;0.00;EUR
30-12-2025 07:44:47;274913230;Accredito Forex;;;;1.0;2.00;0.00;0.00;2.00;4000.00;EUR
30-12-2025 07:44:47;274913230;Addebito Forex;;;;1.0;1.87;0.00;0.00;-1.87;1520.16;CHF
30-12-2025 05:04:47;00000000;Prelevamento;;;;1.0;4000.00;2.00;0.00;-4002.00;3998.00;EUR
29-12-2025 20:35:48;274884589;Acquisto;AMZN;"AMAZON COM ORD";US0231351067;8.0;231.6498;12.78;0.00;-1865.98;-14933.76;USD
29-12-2025 20:35:33;274884583;Acquisto;AMZN;"AMAZON COM ORD";US0231351067;2.0;231.6699;3.70;0.00;-467.04;-13067.78;USD
29-12-2025 15:36:00;274849555;Rettif. costi Borsa;TSM;"TAIWAN SEMICONDUCTOR MNFTG ADR 5 ORD";US8740391003;1.0;0.03;0.00;0.00;0.03;-12600.74;USD
29-12-2025 15:35:59;274849231;Rettif. costi Borsa;TSM;"TAIWAN SEMICONDUCTOR MNFTG ADR 5 ORD";US8740391003;1.0;0.03;0.00;0.00;0.03;-12600.77;USD
29-12-2025 15:35:41;274849555;Vendita;TSM;"TAIWAN SEMICONDUCTOR MNFTG ADR 5 ORD";US8740391003;5.0;302.4125;12.30;0.00;1499.76;-12600.80;USD
29-12-2025 15:35:18;274849231;Vendita;TSM;"TAIWAN SEMICONDUCTOR MNFTG ADR 5 ORD";US8740391003;5.0;301.903;12.29;0.00;1497.23;-14100.56;USD
29-12-2025 09:53:45;274794319;Vendita;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;10.0;167.66;13.11;0.00;1663.49;1522.03;CHF
26-12-2025 12:00:06;00000000;Dividendo;NVDA;"NVIDIA ORD";US67066G1040;1.0;0.30;0.09;0.00;0.21;-15597.79;USD
24-12-2025 15:55:21;274578280;Rettif. costi Borsa;CRWV;"COREWEAVE CL A ORD";US21873S1087;1.0;0.18;0.00;0.00;0.18;-15598.00;USD
24-12-2025 15:55:17;274578280;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;100.0;78.85;42.01;0.00;7842.99;-15598.18;USD
23-12-2025 22:06:07;00000000;Versamento;;;;1.0;4000.00;0.00;0.00;4000.00;8000.00;EUR
23-12-2025 19:44:51;274514392;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;30.0;188.4299;38.48;0.00;-5691.38;-23441.17;USD
23-12-2025 09:53:27;00000000;Versamento;;;;1.0;4000.00;0.00;0.00;4000.00;4000.00;EUR
23-12-2025 09:19:11;274440888;Acquisto;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;5.0;156.98;8.44;0.00;-793.34;-141.46;CHF
22-12-2025 17:24:55;274394792;Acquisto;AAPL;"APPLE ORD";US0378331005;5.0;272.4598;12.04;0.00;-1374.34;-17749.79;USD
22-12-2025 17:24:36;274394787;Acquisto;AAPL;"APPLE ORD";US0378331005;5.0;272.4698;12.04;0.00;-1374.39;-16375.45;USD
22-12-2025 09:32:08;274323649;Acquisto;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;5.0;156.38;6.12;0.00;-788.02;651.88;CHF
15-12-2025 15:35:04;273708131;Rettif. costi Borsa;ORCL;"ORACLE ORD";US68389X1054;1.0;0.04;0.00;0.00;0.04;-15001.06;USD
15-12-2025 15:34:52;273708114;Rettif. costi Borsa;ORCL;"ORACLE ORD";US68389X1054;1.0;0.04;0.00;0.00;0.04;-15001.10;USD
15-12-2025 15:32:30;273708226;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;10.0;177.7998;12.67;0.00;-1790.67;-15001.14;USD
15-12-2025 15:32:10;273713235;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;10.0;177.7398;12.67;0.00;-1790.07;-13210.47;USD
15-12-2025 15:31:40;273708131;Vendita;ORCL;"ORACLE ORD";US68389X1054;7.0;186.00;6.98;0.00;1295.02;-11420.40;USD
