Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
22-09-2025 18:56:18;260546371;Rettif. costi Borsa;NVDA;"NVIDIA ORD";US67066G1040;1.0;0.04;0.00;0.00;0.04;4420.60;USD
22-09-2025 18:56:16;260546371;Vendita;NVDA;"NVIDIA ORD";US67066G1040;7.0;184.50;6.97;0.00;1284.53;4420.56;USD
22-09-2025 18:56:16;260546371;Vendita;NVDA;"NVIDIA ORD";US67066G1040;3.0;184.50;5.84;0.00;547.66;3136.03;USD
22-09-2025 18:09:11;260742300;Rettif. costi Borsa;NVDA;"NVIDIA ORD";US67066G1040;1.0;0.04;0.00;0.00;0.04;2588.37;USD
22-09-2025 18:09:08;260742300;Vendita;NVDA;"NVIDIA ORD";US67066G1040;7.0;178.50;6.91;0.00;1242.59;2588.33;USD
22-09-2025 18:09:08;260742300;Vendita;NVDA;"NVIDIA ORD";US67066G1040;3.0;178.50;5.81;0.00;529.69;1345.74;USD
22-09-2025 15:58:24;260755407;Acquisto;ZGLD;"Swisscanto GOLD ETF";CH0139101593;1.0;877.10;8.50;0.00;-885.60;30.00;CHF
22-09-2025 15:57:17;260754796;Accredito Forex;;;;1.0;900.00;0.00;0.00;900.00;915.60;CHF
22-09-2025 15:57:17;260754796;Addebito Forex;;;;1.0;1144.63;0.00;0.00;-1144.63;816.05;USD
22-09-2025 15:55:59;260753595;Rettif. costi Borsa;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;1.0;0.02;0.00;0.00;0.02;1960.68;USD
22-09-2025 15:55:56;260753595;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;4.0;161.00;2.98;0.00;641.02;1960.66;USD
22-09-2025 15:55:56;260753595;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;2.0;161.00;3.49;0.00;318.51;1319.64;USD
22-09-2025 15:36:41;260743471;Rettif. costi Borsa;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;1.0;0.02;0.00;0.00;0.02;1001.13;USD
22-09-2025 15:32:23;260743471;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;4.0;160.00;2.97;0.00;637.03;1001.11;USD
22-09-2025 15:32:22;260743471;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;2.0;160.00;3.49;0.00;316.51;364.08;USD
22-09-2025 12:58:55;260720614;Acquisto;XRP;"XRP";EX0X00XRP000;16.69902101;2.39479;0.40;0.00;-40.39;70.69;EUR
22-09-2025 12:55:11;260718683;Acquisto;ETH;"ETH";EX0X00ETH000;0.02389486;4185.00;1.00;0.00;-101.00;47.57;USD
22-09-2025 12:51:29;260717812;Acquisto;ETH;"ETH";EX0X00ETH000;0.00242836;4179.90;0.10;0.00;-10.25;148.57;USD
22-09-2025 11:34:59;260690561;Accredito Forex;;;;1.0;102.00;0.00;0.00;102.00;111.08;EUR
22-09-2025 11:34:59;260690561;Addebito Forex;;;;1.0;96.27;0.00;0.00;-96.27;15.60;CHF
22-09-2025 04:31:35;00000000;Pagamento;;;;1.0;100.00;0.00;0.00;100.00;111.87;CHF
