Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
20-02-2026 16:03:54;283884892;Rettif. costi Borsa;HL;"HECLA MINING ORD";US4227041062;1.0;0.80;0.00;0.00;0.80;15994.91;USD
20-02-2026 16:03:51;283884892;Vendita;HL;"HECLA MINING ORD";US4227041062;1377.0;23.16;153.57;0.00;31737.75;15994.11;USD
20-02-2026 16:03:51;283884892;Vendita;HL;"HECLA MINING ORD";US4227041062;123.0;23.16;34.34;0.00;2814.34;-15743.64;USD
20-02-2026 09:21:18;283834992;Vendita;ZGLD;"Swisscanto GOLD ETF";CH0139101593;10.0;1151.98;18.49;0.00;11501.31;71437.13;CHF
20-02-2026 09:21:10;283834590;Vendita;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;100.0;174.72;22.95;0.00;17449.05;59935.82;CHF
19-02-2026 19:27:51;283805157;Rettif. costi Borsa;HL;"HECLA MINING ORD";US4227041062;1.0;0.77;0.00;0.00;0.77;-18557.98;USD
19-02-2026 19:27:49;283805157;Vendita;HL;"HECLA MINING ORD";US4227041062;1500.0;22.335;186.02;0.00;33316.48;-18558.75;USD
19-02-2026 16:08:36;283778145;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;1000.0;278.50;1319.53;0.00;-279819.53;-154938.23;NOK
19-02-2026 15:47:50;283766975;Rettif. costi Borsa;PAAS;"PAN AMER SILVER ORD";CA6979001089;1.0;0.68;0.00;0.00;0.68;-51875.23;USD
19-02-2026 15:47:47;283766975;Vendita;PAAS;"PAN AMER SILVER ORD";CA6979001089;500.0;59.50;180.31;0.00;29569.69;-51875.91;USD
19-02-2026 15:07:32;283762867;Vendita;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;20.0;172.62;3.11;0.00;3449.29;42486.77;CHF
19-02-2026 15:07:21;283762867;Vendita;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;80.0;172.62;23.78;0.00;13785.82;39037.48;CHF
19-02-2026 15:06:53;283762845;Vendita;ZGLD;"Swisscanto GOLD ETF";CH0139101593;10.0;1144.86;18.44;0.00;11430.16;25251.66;CHF
19-02-2026 10:55:02;283742832;Vendita;ZGLD;"Swisscanto GOLD ETF";CH0139101593;5.0;1144.20;14.14;0.00;5706.86;13821.50;CHF
18-02-2026 21:35:45;283703163;Acquisto;HL;"HECLA MINING ORD";US4227041062;1000.0;22.085;113.13;0.00;-22198.13;-81445.60;USD
18-02-2026 09:04:50;283621632;Acquisto;RACE;"FERRARI ORD";NL0011585146;16.0;315.80;32.58;0.00;-5085.38;-48084.08;EUR
18-02-2026 09:04:50;283621632;Acquisto;RACE;"FERRARI ORD";NL0011585146;17.0;315.80;33.06;0.00;-5401.66;-42998.70;EUR
18-02-2026 09:04:50;283621632;Acquisto;RACE;"FERRARI ORD";NL0011585146;16.0;315.80;12.58;0.00;-5065.38;-37597.04;EUR
18-02-2026 09:04:50;283621632;Acquisto;RACE;"FERRARI ORD";NL0011585146;1.0;315.80;26.32;0.00;-342.12;-32531.66;EUR
17-02-2026 21:51:01;283606646;Acquisto;HL;"HECLA MINING ORD";US4227041062;200.0;21.49;6.44;0.00;-4304.44;-59247.47;USD
