Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
22-10-2025 05:51:34;266253070;Acquisto;BTC;"BTC";EX0X00XBT000;0.01;108204.00;10.82;0.00;-1092.86;804.21;USD
22-10-2025 05:51:34;266253070;Acquisto;BTC;"BTC";EX0X00XBT000;0.04;108205.00;43.28;0.00;-4371.48;1897.07;USD
21-10-2025 15:45:49;266110264;Rettif. costi Borsa;NVTS;"NAVITAS SEMICONDUCTOR ORD";US63942X1063;1.0;0.04;0.00;0.00;0.04;6268.55;USD
21-10-2025 15:45:48;266110264;Vendita;NVTS;"NAVITAS SEMICONDUCTOR ORD";US63942X1063;16.0;15.50;0.39;0.00;247.61;6268.51;USD
21-10-2025 15:45:48;266110264;Vendita;NVTS;"NAVITAS SEMICONDUCTOR ORD";US63942X1063;84.0;15.50;11.98;0.00;1290.02;6020.90;USD
21-10-2025 11:27:59;266173182;Vendita;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;100.0;113.18;21.55;0.00;11296.45;55117.01;CHF
21-10-2025 11:18:51;266172207;Vendita;ZGLD;"Swisscanto GOLD ETF";CH0139101593;55.0;1004.00;61.05;0.00;55158.95;43820.56;CHF
20-10-2025 20:57:20;266109208;Acquisto;NVTS;"NAVITAS SEMICONDUCTOR ORD";US63942X1063;100.0;17.0099;12.55;0.00;-1713.54;4730.88;USD
20-10-2025 20:31:52;266106743;Acquisto;AMZN;"AMAZON COM ORD";US0231351067;7.0;215.74;27.27;0.00;-1537.45;6444.42;USD
20-10-2025 20:31:51;266106743;Acquisto;AMZN;"AMAZON COM ORD";US0231351067;3.0;215.74;5.97;0.00;-653.19;7981.87;USD
20-10-2025 19:37:39;266103265;Vendita;BTC;"BTC";EX0X00XBT000;0.02;109988.00;22.00;0.00;2177.76;8635.06;USD
20-10-2025 18:48:23;266099591;Vendita;XRP;"XRP";EX0X00XRP000;1000.0;2.42972;24.30;0.00;2405.42;6457.30;USD
20-10-2025 18:00:30;266095651;Vendita;ETH;"ETH";EX0X00ETH000;1.0;3984.80;39.85;0.00;3944.95;4051.88;USD
20-10-2025 16:05:37;266045982;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;5.0;180.135;6.35;0.00;-907.03;106.93;USD
20-10-2025 15:31:22;266011068;Acquisto;TSLA;"TESLA ORD";US88160R1014;2.0;444.54;6.33;0.00;-895.41;1013.96;USD
20-10-2025 15:31:17;265995049;Acquisto;INTC;"INTEL ORD";US4581401001;25.0;37.75;6.42;0.00;-950.17;1909.37;USD
20-10-2025 09:51:32;265990094;Acquisto;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;100.0;117.76;21.95;0.00;-11797.95;-11338.39;CHF
20-10-2025 09:01:09;265965510;Acquisto;ZGLD;"Swisscanto GOLD ETF";CH0139101593;5.0;998.80;15.85;0.00;-5009.85;459.56;CHF
20-10-2025 04:10:59;00000000;Pagamento;;;;1.0;100.00;0.00;0.00;100.00;5469.41;CHF
18-10-2025 10:19:16;265905788;Acquisto;ETH;"ETH";EX0X00ETH000;1.0;3896.80;38.97;0.00;-3935.77;2859.54;USD
18-10-2025 10:18:14;265905996;Acquisto;XRP;"XRP";EX0X00XRP000;1000.0;2.35706;23.57;0.00;-2380.63;6795.31;USD
18-10-2025 10:15:44;265905757;Acquisto;BTC;"BTC";EX0X00XBT000;0.01;106936.00;10.69;0.00;-1080.05;9175.94;USD
18-10-2025 10:15:44;265905757;Acquisto;BTC;"BTC";EX0X00XBT000;0.01;106934.00;10.69;0.00;-1080.03;10255.99;USD
17-10-2025 17:05:13;265867534;Acquisto;ZGLD;"Swisscanto GOLD ETF";CH0139101593;18.0;1000.00;27.55;0.00;-18027.55;5369.41;CHF
17-10-2025 16:11:08;265851589;Vendita;ZSILUS;"Swisscanto Silver ETF-A USD";CH0183136008;23.0;465.6288;17.88;0.00;10691.58;11336.02;USD
17-10-2025 16:10:51;265851569;Vendita;ZSIL;"Swisscanto Silver ETF-A CHF";CH0183135976;200.0;117.10;32.40;0.00;23387.60;23396.96;CHF
17-10-2025 09:05:26;265608432;Acquisto;ZSILUS;"Swisscanto Silver ETF-A USD";CH0183136008;4.0;487.00;13.85;0.00;-1961.85;644.44;USD
17-10-2025 08:28:57;265607705;Vendita;BTC;"BTC";EX0X00XBT000;0.01;107853.00;10.79;0.00;1067.74;2606.29;USD
17-10-2025 08:28:51;265607705;Vendita;BTC;"BTC";EX0X00XBT000;0.01;107853.00;10.79;0.00;1067.74;1538.55;USD
16-10-2025 10:12:29;265425277;Acquisto;ZSILUS;"Swisscanto Silver ETF-A USD";CH0183136008;4.0;474.00;13.78;0.00;-1909.78;470.81;USD
15-10-2025 20:36:42;265355087;Rettif. costi Borsa;RACE;"FERRARI ORD";NL0011585146;1.0;0.04;0.00;0.00;0.04;2380.59;USD
15-10-2025 20:36:40;265355087;Vendita;RACE;"FERRARI ORD";NL0011585146;5.0;390.85;12.97;0.00;1941.28;2380.55;USD
15-10-2025 17:14:20;265332953;Acquisto;ZSILUS;"Swisscanto Silver ETF-A USD";CH0183136008;10.0;474.00;16.00;0.00;-4756.00;439.27;USD
