Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
12-06-2026 10:17:08;298139506;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;867.0;339.00;1639.52;0.00;-295552.52;-1399013.74;NOK
12-06-2026 10:16:55;298139506;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;133.0;339.00;415.22;0.00;-45502.22;-1103461.22;NOK
11-06-2026 10:51:39;297832540;Vendita;EQNR;"EQUINOR ORD";NO0010096985;1000.0;361.00;2077.27;0.00;358922.73;-1057959.00;NOK
08-06-2026 09:19:41;297458043;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;1000.0;362.40;2069.49;0.00;-364469.49;-1416881.73;NOK
05-06-2026 13:03:46;297188785;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;456.0;355.00;940.51;0.00;-162820.51;-1052412.24;NOK
05-06-2026 13:03:46;297188785;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;44.0;355.00;259.93;0.00;-15879.93;-889591.73;NOK
05-06-2026 12:53:29;297188336;Vendita;ZUGER;"ZUGER KB N";CH0493891243;2.0;10650.00;98.00;0.00;21202.00;15283.92;CHF
05-06-2026 09:35:38;297162502;Vendita;ZUGER;"ZUGER KB N";CH0493891243;1.0;10500.00;59.31;0.00;10440.69;-5918.08;CHF
04-06-2026 09:07:02;296973195;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;500.0;354.30;1196.08;0.00;-178346.08;-873711.80;NOK
04-06-2026 09:06:10;296973144;Vendita;ZUGER;"ZUGER KB N";CH0493891243;1.0;10550.00;59.34;0.00;10490.66;-16358.77;CHF
03-06-2026 10:02:24;296866162;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;500.0;354.50;1195.29;0.00;-178445.29;-695365.72;NOK
02-06-2026 16:16:24;296771452;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;500.0;348.90;1192.88;0.00;-175642.88;-516920.43;NOK
01-06-2026 09:01:07;296547787;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;500.0;342.50;1190.63;0.00;-172440.63;-341277.55;NOK
