Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
29-05-2026 16:06:30;296456231;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;500.0;335.45;1114.70;0.00;-168839.70;-168836.92;NOK
28-05-2026 09:37:28;296125132;Accredito Forex;;;;1.0;1200.00;0.00;0.00;1200.00;2.78;NOK
28-05-2026 09:37:28;296125132;Addebito Forex;;;;1.0;103.16;0.00;0.00;-103.16;-26849.43;CHF
28-05-2026 09:15:17;296105858;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;1000.0;343.50;1969.36;0.00;-345469.36;-1197.22;NOK
28-05-2026 09:14:21;296105466;Accredito Forex;;;;1.0;272000.00;0.00;0.00;272000.00;344272.14;NOK
28-05-2026 09:14:21;296105466;Addebito Forex;;;;1.0;23392.28;0.00;0.00;-23392.28;-26746.27;CHF
28-05-2026 09:13:20;296105404;Accredito Forex;;;;1.0;40.00;0.00;0.00;40.00;0.00;EUR
28-05-2026 09:13:20;296105404;Addebito Forex;;;;1.0;36.95;0.00;0.00;-36.95;-3353.99;CHF
27-05-2026 11:33:45;296003846;Vendita;EQNR;"EQUINOR ORD";NO0010096985;400.0;342.00;746.28;0.00;136053.72;72272.14;NOK
27-05-2026 11:33:45;296003846;Vendita;EQNR;"EQUINOR ORD";NO0010096985;429.0;342.00;815.27;0.00;145902.73;-63781.58;NOK
27-05-2026 11:33:45;296003846;Vendita;EQNR;"EQUINOR ORD";NO0010096985;171.0;342.00;412.37;0.00;58069.63;-209684.31;NOK
27-05-2026 09:19:43;00000000;Dividendo;EQNR;"EQUINOR ORD";NO0010096985;1.0;18020.50;4505.13;0.00;13515.37;-267753.94;NOK
26-05-2026 10:46:52;295809320;Vendita;EQNR;"EQUINOR ORD";NO0010096985;297.0;355.00;750.24;0.00;104684.76;-281269.31;NOK
26-05-2026 10:46:52;295809320;Vendita;EQNR;"EQUINOR ORD";NO0010096985;513.0;355.00;811.43;0.00;181303.57;-385954.07;NOK
26-05-2026 10:46:52;295809320;Vendita;EQNR;"EQUINOR ORD";NO0010096985;190.0;355.00;424.14;0.00;67025.86;-567257.64;NOK
20-05-2026 12:00:23;00000000;Servizi Paganti;;;;1.0;-20.00;0.00;0.00;-20.00;-40.00;EUR
19-05-2026 15:41:46;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;166.0;377.80;94.07;0.00;62620.73;-634283.50;NOK
19-05-2026 15:41:46;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;41.0;377.80;23.24;0.00;15466.56;-696904.23;NOK
19-05-2026 15:39:09;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;426.0;377.80;779.51;0.00;160163.29;-712370.79;NOK
19-05-2026 15:39:09;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;197.0;377.80;434.50;0.00;73992.10;-872534.08;NOK
19-05-2026 15:39:09;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;135.0;377.80;668.41;0.00;50334.59;-946526.18;NOK
19-05-2026 15:39:09;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;35.0;377.80;19.84;0.00;13203.16;-996860.77;NOK
18-05-2026 05:08:04;00000000;Prelevamento;;;;1.0;923.14;1.85;0.00;-924.99;-3317.04;CHF
15-05-2026 09:24:32;00000000;Dividendo;ZUGER;"ZUGER KB N";CH0493891243;1.0;920.00;322.00;0.00;598.00;-2392.05;CHF
04-05-2026 10:31:19;292369344;Acquisto;ZUGER;"ZUGER KB N";CH0493891243;2.0;11500.00;100.32;0.00;-23100.32;-2990.05;CHF
04-05-2026 05:09:51;00000000;Prelevamento;;;;1.0;2774.11;1.85;0.00;-2775.96;20110.27;CHF
