Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
30-09-2025 22:52:15;262498106;Accredito Fx Comp.;;;;1.0;14.47;0.00;0.00;14.47;0.00;CHF
30-09-2025 22:52:15;262498106;Addebito Fx Comp.;;;;1.0;18.34;0.00;0.00;-18.34;34.93;USD
30-09-2025 11:54:02;00000000;Diritti di Custodia;;;;1.0;20.00;1.62;0.00;-21.62;-14.47;CHF
30-09-2025 10:00:27;262355636;Acquisto;BTC;"BTC";EX0X00XBT000;0.00020646;96872.00;0.20;0.00;-20.20;1.96;EUR
30-09-2025 10:00:19;262355493;Acquisto;XRP;"XRP";EX0X00XRP000;8.16666531;2.44898;0.20;0.00;-20.20;22.16;EUR
30-09-2025 10:00:18;262355473;Acquisto;ETH;"ETH";EX0X00ETH000;0.00561325;3563.00;0.20;0.00;-20.20;42.36;EUR
29-09-2025 10:04:14;262059279;Acquisto;ETH;"ETH";EX0X00ETH000;0.0113798;3513.40;0.40;0.00;-40.38;62.56;EUR
29-09-2025 09:54:16;262057285;Accredito Forex;;;;1.0;10.00;0.00;0.00;10.00;7.15;CHF
29-09-2025 09:54:16;262057285;Addebito Forex;;;;1.0;12.69;0.00;0.00;-12.69;53.27;USD
29-09-2025 09:53:39;262056838;Acquisto;ZGLD;"Swisscanto GOLD ETF";CH0139101593;16.0;899.30;24.30;0.00;-14413.10;-2.85;CHF
29-09-2025 06:40:05;261958160;Accredito Forex;;;;1.0;13778.15;0.00;0.00;13778.15;14410.25;CHF
29-09-2025 06:40:05;261958160;Addebito Forex;;;;1.0;14900.00;0.00;0.00;-14900.00;102.94;EUR
29-09-2025 05:21:40;00000000;Pagamento;;;;1.0;100.00;0.00;0.00;100.00;632.10;CHF
29-09-2025 01:31:12;00000000;Pagamento;;;;1.0;500.00;0.00;0.00;500.00;532.10;CHF
28-09-2025 20:58:29;00000000;Versamento;;;;1.0;15000.00;0.00;0.00;15000.00;15002.94;EUR
24-09-2025 20:42:19;261192959;Acquisto;ETH;"ETH";EX0X00ETH000;0.23930887;4177.40;10.00;0.00;-1009.69;65.96;USD
24-09-2025 17:00:11;261176609;Acquisto;AMZN;"AMAZON COM ORD";US0231351067;3.0;221.00;3.00;0.00;-666.00;1075.65;USD
24-09-2025 17:00:11;261176609;Acquisto;AMZN;"AMAZON COM ORD";US0231351067;1.0;221.00;3.33;0.00;-224.33;1741.65;USD
24-09-2025 10:45:59;261113787;Acquisto;ZGLD;"Swisscanto GOLD ETF";CH0139101593;1.0;889.40;8.50;0.00;-897.90;32.10;CHF
24-09-2025 10:45:11;261113665;Accredito Forex;;;;1.0;900.00;0.00;0.00;900.00;930.00;CHF
24-09-2025 10:45:11;261113665;Addebito Forex;;;;1.0;1143.99;0.00;0.00;-1143.99;1965.98;USD
23-09-2025 20:23:22;261004183;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;3.0;140.9976;3.63;0.00;-426.62;3109.97;USD
23-09-2025 17:05:57;260965174;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;3.0;142.74;2.64;0.00;-430.86;3536.59;USD
23-09-2025 17:05:57;260965174;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;2.0;142.74;3.43;0.00;-288.91;3967.45;USD
23-09-2025 10:00:21;260909309;Acquisto;BTC;"BTC";EX0X00XBT000;0.0002083;96018.00;0.20;0.00;-20.20;2.94;EUR
