Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
23-09-2025 20:23:22;261004183;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;3.0;140.9976;3.63;0.00;-426.62;3109.97;USD
23-09-2025 17:05:57;260965174;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;3.0;142.74;2.64;0.00;-430.86;3536.59;USD
23-09-2025 17:05:57;260965174;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;2.0;142.74;3.43;0.00;-288.91;3967.45;USD
23-09-2025 10:00:21;260909309;Acquisto;BTC;"BTC";EX0X00XBT000;0.0002083;96018.00;0.20;0.00;-20.20;2.94;EUR
23-09-2025 10:00:19;260909248;Acquisto;ETH;"ETH";EX0X00ETH000;0.00560052;3571.10;0.20;0.00;-20.20;23.14;EUR
23-09-2025 10:00:17;260908843;Acquisto;XRP;"XRP";EX0X00XRP000;8.22314322;2.43216;0.20;0.00;-20.20;43.34;EUR
23-09-2025 05:37:22;260834224;Acquisto;ETH;"ETH";EX0X00ETH000;0.1;3554.60;3.55;0.00;-359.01;63.54;EUR
23-09-2025 05:35:24;260833492;Vendita;ETH;"ETH";EX0X00ETH000;0.1;3554.10;3.55;0.00;351.86;422.55;EUR
23-09-2025 05:28:32;260831567;Acquisto;ETH;"ETH";EX0X00ETH000;0.1;4182.50;4.18;0.00;-422.43;4256.36;USD
23-09-2025 05:10:35;260826353;Vendita;ETH;"ETH";EX0X00ETH000;0.0631397;4130.50;2.61;0.00;258.19;4678.79;USD
