Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
02-10-2025 17:19:36;262974232;Acquisto;ZGLD;"Swisscanto GOLD ETF";CH0139101593;2.0;909.70;13.20;0.00;-1832.60;72.40;CHF
02-10-2025 17:19:10;262974211;Accredito Forex;;;;1.0;1900.00;0.00;0.00;1900.00;1905.00;CHF
02-10-2025 17:19:10;262974211;Addebito Forex;;;;1.0;2399.87;0.00;0.00;-2399.87;1864.87;USD
02-10-2025 15:51:07;262953121;Accredito Forex;;;;1.0;5.00;0.00;0.00;5.00;5.00;CHF
02-10-2025 15:51:07;262953121;Addebito Forex;;;;1.0;6.33;0.00;0.00;-6.33;4264.74;USD
02-10-2025 15:32:47;262887324;Rettif. costi Borsa;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;1.0;0.02;0.00;0.00;0.02;4271.07;USD
02-10-2025 15:30:15;262887324;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;5.0;168.63;6.28;0.00;836.87;4271.05;USD
02-10-2025 12:45:33;00000000;Dividendo;NVDA;"NVIDIA ORD";US67066G1040;1.0;0.26;0.08;0.00;0.18;3434.18;USD
02-10-2025 02:09:39;262786629;Vendita;ETH;"ETH";EX0X00ETH000;0.12190244;3732.00;4.55;0.00;450.39;452.35;EUR
02-10-2025 02:08:17;262785889;Vendita;ETH;"ETH";EX0X00ETH000;0.24;4375.00;10.50;0.00;1039.50;3434.00;USD
01-10-2025 21:09:53;262760603;Rettif. costi Borsa;ARM;"ARM HOLDINGS ADR";US0420682058;1.0;0.02;0.00;0.00;0.02;2394.50;USD
01-10-2025 21:09:52;262760603;Vendita;ARM;"ARM HOLDINGS ADR";US0420682058;3.0;150.57;2.69;0.00;449.02;2394.48;USD
01-10-2025 21:09:52;262760603;Vendita;ARM;"ARM HOLDINGS ADR";US0420682058;2.0;150.57;3.46;0.00;297.68;1945.46;USD
01-10-2025 17:29:13;262740666;Acquisto;META;"META PLATFORMS CL A ORD";US30303M1027;2.0;715.1888;12.15;0.00;-1442.53;1647.78;USD
01-10-2025 15:34:57;262472482;Rettif. costi Borsa;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;1.0;0.04;0.00;0.00;0.04;3090.31;USD
01-10-2025 15:34:13;262472501;Rettif. costi Borsa;ARM;"ARM HOLDINGS ADR";US0420682058;1.0;0.03;0.00;0.00;0.03;3090.27;USD
01-10-2025 15:33:45;262472482;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;10.0;162.00;12.47;0.00;1607.53;3090.24;USD
01-10-2025 15:30:59;262472501;Vendita;ARM;"ARM HOLDINGS ADR";US0420682058;10.0;146.00;12.22;0.00;1447.78;1482.71;USD
