Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
20-04-2026 09:20:26;291052220;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;1000.0;339.30;1995.84;0.00;-341295.84;-1010063.93;NOK
20-04-2026 09:18:17;00000000;Servizi Paganti;;;;1.0;-20.00;0.00;0.00;-20.00;-20.00;EUR
20-04-2026 02:10:28;00000000;Pagamento;;;;1.0;20000.00;0.00;0.00;20000.00;45585.03;CHF
16-04-2026 06:11:42;00000000;Transazione con carta;;"Le Panetier Lausanne G";;1.0;-8.90;0.00;0.00;-8.90;25585.03;CHF
16-04-2026 01:50:49;00000000;Pagamento;;;;1.0;20000.00;0.00;0.00;20000.00;25593.93;CHF
14-04-2026 09:37:25;00000000;Transazione con carta;;"tibits Lausanne";;1.0;-4.90;0.00;0.00;-4.90;5593.93;CHF
11-04-2026 06:25:27;00000000;Transazione con carta;;"Coop-1433 Marly";;1.0;-5.75;0.00;0.00;-5.75;5598.83;CHF
10-04-2026 10:09:23;290012366;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;1000.0;373.90;2060.90;0.00;-375960.90;-668768.09;NOK
09-04-2026 21:08:13;289959606;Accredito Forex;;;;1.0;10.00;0.00;0.00;10.00;0.00;USD
09-04-2026 21:08:13;289959606;Addebito Forex;;;;1.0;7.98;0.00;0.00;-7.98;5604.58;CHF
09-04-2026 09:06:22;289806153;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;1000.0;374.00;2067.30;0.00;-376067.30;-292807.19;NOK
07-04-2026 09:00:11;289519825;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;669.0;406.70;1023.60;0.00;-273105.90;83260.11;NOK
07-04-2026 09:00:11;289519825;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;60.0;406.70;36.61;0.00;-24438.61;356366.01;NOK
07-04-2026 09:00:11;289519825;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;125.0;406.70;76.25;0.00;-50913.75;380804.62;NOK
07-04-2026 09:00:11;289519825;Acquisto;EQNR;"EQUINOR ORD";NO0010096985;1146.0;406.70;2203.43;0.00;-468281.63;431718.37;NOK
07-04-2026 08:38:52;289520523;Accredito Forex;;;;1.0;900000.00;0.00;0.00;900000.00;900000.00;NOK
07-04-2026 08:38:52;289520523;Addebito Forex;;;;1.0;74955.06;0.00;0.00;-74955.06;5612.56;CHF
07-04-2026 01:15:56;00000000;Pagamento;;;;1.0;80000.00;0.00;0.00;80000.00;80567.62;CHF
04-04-2026 05:22:59;00000000;Transazione con carta;;"Natas e Natinhas Sàrl";;1.0;-3.60;0.00;0.00;-3.60;567.62;CHF
