Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Saldo;Valuta
19-05-2026 15:41:46;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;166.0;377.80;94.07;0.00;62620.73;-634283.50;NOK
19-05-2026 15:41:46;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;41.0;377.80;23.24;0.00;15466.56;-696904.23;NOK
19-05-2026 15:39:09;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;426.0;377.80;779.51;0.00;160163.29;-712370.79;NOK
19-05-2026 15:39:09;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;197.0;377.80;434.50;0.00;73992.10;-872534.08;NOK
19-05-2026 15:39:09;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;135.0;377.80;668.41;0.00;50334.59;-946526.18;NOK
19-05-2026 15:39:09;295147545;Vendita;EQNR;"EQUINOR ORD";NO0010096985;35.0;377.80;19.84;0.00;13203.16;-996860.77;NOK
18-05-2026 05:08:04;00000000;Prelevamento;;;;1.0;923.14;1.85;0.00;-924.99;-3317.04;CHF
15-05-2026 09:24:32;00000000;Dividendo;ZUGER;"ZUGER KB N";CH0493891243;1.0;920.00;322.00;0.00;598.00;-2392.05;CHF
04-05-2026 10:31:19;292369344;Acquisto;ZUGER;"ZUGER KB N";CH0493891243;2.0;11500.00;100.32;0.00;-23100.32;-2990.05;CHF
04-05-2026 05:09:51;00000000;Prelevamento;;;;1.0;2774.11;1.85;0.00;-2775.96;20110.27;CHF
